10200,01/04/2004,,CVI4,3,100
10201,01/04/2004,,CVI1,3,100
10202,01/04/2004,,CVII1,3,100
10203,01/04/2004,,CVI4,4,100
10205,01/04/2004,,CVII1,4,100
10206,01/04/2004,,CVI3,4,100
10207,01/04/2004,,CVI1,4,100
10208,01/04/2004,,CVI1,4,100
10209,01/04/2004,,CVI4,4,100
10210,01/04/2004,,CVI4,4,100
10212,01/04/2004,,CVI1,4,100
10214,01/04/2004,,CVI1,4,100
10216,01/04/2004,,CVII1,4,100
10217,01/04/2004,,CVII1,4,100
10218,01/04/2004,,CVI1,4,100
10219,01/04/2004,,CVI1,4,100
10222,01/04/2004,,CVII1,4,100
10223,01/04/2004,,CVI1,4,100
10224,01/04/2004,,DX1,2,100
10225,01/04/2004,,CVI1,4,100
10226,01/04/2004,,CVI1,4,100
10227,01/04/2004,,CVII1,4,100
10229,01/04/2004,,CVI1,4,100
10230,01/04/2004,,CVII4,4,100
10233,01/04/2004,,CVI4,4,100
10234,01/04/2004,,CVI1,4,100
10235,01/04/2004,,CVI1,4,100
10236,01/04/2004,,CVI1,4,100
10237,01/04/2004,,CVI5,4,100
10238,01/04/2004,,CVI1,4,100
10239,01/04/2004,0,CVII1,4,100
10240,01/04/2004,,DX1,2,100
10241,01/04/2004,,CVI1,4,100
10242,01/04/2004,,CVII1,4,100
10243,01/04/2004,,CVI1,4,100
10244,01/04/2004,,CVI4,4,100
10247,01/04/2004,,CVI1,4,100
10248,01/04/2004,,CVI1,4,100
10250,01/04/2004,,CVI1,4,100
10251,01/04/2004,,CVI1,4,100
10252,01/04/2004,,CVI1,4,100
10253,01/04/2004,,CVII1,4,100
10254,01/04/2004,,CVI1,4,100
